Fecha,Producto,Metodo de pago,Tipo de Cliente,Region,Metodo de Envio,Estado del Pedido,Marca,Precio Total (ARS),Cantidad de Productos,Descuento Aplicado (%),Cantidad de Pedidos,Monto Pagado (ARS),Tiempo de Envio,Valor del Envio (ARS)
3/12/2024,Accesorios,Transferencia Bancaria,Nuevo,Mendoza,Envio Estandar,Entregado,LG,564216,4,4,3,6588959,1,4438
3/12/2024,Smartphone,Tarjeta de Credito,Nuevo,Catamarca,Recogida en Tienda,Cancelado,Huawei,992575,2,9,2,3837495,6,3712
3/12/2024,Smartphone,Pago Contra Entrega,Recurrente,San Luis,Recogida en Tienda,Pendiente,Huawei,435269,3,10,9,10546221,1,6113
3/12/2024,Accesorios,Transferencia Bancaria,Recurrente,Rio Negro,Envio Express,Pendiente,Apple,218412,3,11,20,12305793,4,5175
3/12/2024,Reloj Inteligente,Transferencia Bancaria,Recurrente,Cordoba,Recogida en Tienda,Cancelado,Apple,327223,3,6,16,15377216,3,4848
3/12/2024,Reloj Inteligente,Mercado Pago,Nuevo,La Rioja,,Enviado,Apple,423127,2,5,7,5217742,1,3207
3/12/2024,Accesorios,Transferencia Bancaria,Recurrente,Mendoza,Envio Express,Pendiente,Apple,662822,3,15,17,32465282,5,3983
3/12/2024,Camara Digital,PayPal,Nuevo,La Rioja,Recogida en Tienda,Enviado,LG,736966,2,7,4,5573431,1,3698
3/12/2024,Auriculares,Pago Contra Entrega,Recurrente,San Luis,Envio Express,Enviado,Apple,423819,4,8,6,9663274,1,2381
3/12/2024,Reloj Inteligente,Transferencia Bancaria,Nuevo,CABA,Envio Estandar,Pendiente,Huawei,991009,2,13,15,25279662,6,3261
3/12/2024,Tablet,Tarjeta de Credito,Recurrente,Rio Negro,Envio Express,Cancelado,Lenovo,985568,4,10,20,76433746,3,7344
3/12/2024,Laptop,Pago Contra Entrega,Recurrente,Santa Cruz,Recogida en Tienda,Entregado,Apple,789041,2,13,13,20308256,2,1090
3/12/2024,Smartphone,Mercado Pago,Nuevo,Catamarca,Recogida en Tienda,Cancelado,LG,813213,3,5,11,24095616,2,2205
3/12/2024,Camara Digital,Mercado Pago,Recurrente,Catamarca,Envio Express,Enviado,Xiaomi,808086,1,12,7,5247976,6,2318
3/12/2024,Auriculares,Pago Contra Entrega,Nuevo,Tucuman,Envio Express,Pendiente,Apple,715067,4,7,18,48532084,4,2915
3/12/2024,Tablet,PayPal,Nuevo,Mendoza,Envio Estandar,Cancelado,Motorola,660276,4,15,9,20882932,3,7302
3/12/2024,Accesorios,Transferencia Bancaria,Recurrente,Chaco,Recogida en Tienda,Pendiente,Xiaomi,804279,3,5,7,15272097,2,9195
3/12/2024,Accesorios,PayPal,Recurrente,Salta,Envio Express,Cancelado,Huawei,797442,3,15,20,45725929,6,7495
3/12/2024,Laptop,Mercado Pago,Nuevo,La Rioja,Envio Estandar,Enviado,Lenovo,230279,1,4,7,1535646,2,5381
3/12/2024,Smartphone,Mercado Pago,Nuevo,Rio Negro,Recogida en Tienda,Enviado,Apple,270698,2,8,2,991136,3,1194
3/12/2024,Laptop,Transferencia Bancaria,Nuevo,Salta,Envio Estandar,Entregado,Sony,614039,2,13,1,1127551,2,6260
3/12/2024,Laptop,Transferencia Bancaria,Recurrente,Santa Cruz,Recogida en Tienda,Pendiente,Sony,590494,3,1,14,23685615,2,2784
3/12/2024,Accesorios,Tarjeta de Credito,Recurrente,Corrientes,Envio Estandar,Enviado,Samsung,578921,2,9,20,21100106,3,4335
3/12/2024,Auriculares,PayPal,Nuevo,Buenos Aires,Envio Estandar,Enviado,Huawei,228242,3,6,19,11343095,6,6576
3/12/2024,Accesorios,PayPal,Nuevo,Catamarca,Recogida en Tienda,Cancelado,Huawei,137758,4,11,1,476243,2,3037
3/12/2024,Tablet,Mercado Pago,Recurrente,Corrientes,Envio Estandar,Enviado,Sony,959116,3,10,19,48439105,5,3402
3/12/2024,Camara Digital,Transferencia Bancaria,Recurrente,Tierra del Fuego,Envio Express,Pendiente,Huawei,832860,2,14,11,18032912,1,5814
3/12/2024,Tablet,PayPal,Nuevo,Santa Cruz,Envio Express,Cancelado,Samsung,649070,4,11,18,40991149,4,5083
3/12/2024,Camara Digital,PayPal,Nuevo,Salta,Envio Estandar,Pendiente,Xiaomi,728216,2,4,9,11327028,4,7483
3/12/2024,Accesorios,Mercado Pago,Recurrente,San Juan,Recogida en Tienda,Entregado,Huawei,612222,2,3,11,12428549,6,8980
3/12/2024,Smartphone,Pago Contra Entrega,Recurrente,Neuquen,Envio Express,Cancelado,LG,806564,1,8,7,5504641,4,7996
3/12/2024,Laptop,Mercado Pago,Nuevo,Tucuman,Envio Estandar,Cancelado,Motorola,180273,1,8,19,3103606,6,7796
3/12/2024,Camara Digital,Tarjeta de Credito,Nuevo,Mendoza,Recogida en Tienda,Cancelado,Huawei,643558,4,8,18,40558073,5,8883
3/12/2024,Accesorios,Tarjeta de Credito,Nuevo,Santa Cruz,Envio Express,Pendiente,Xiaomi,767319,1,10,1,704568,5,7916
3/12/2024,Camara Digital,Transferencia Bancaria,Nuevo,Misiones,Envio Express,Pendiente,Xiaomi,809347,1,3,7,5489287,6,5697
3/12/2024,Tablet,Mercado Pago,Recurrente,Santa Fe,Recogida en Tienda,Enviado,Sony,622156,2,3,15,15912243,5,6694
3/12/2024,Smartphone,Transferencia Bancaria,Recurrente,Corrientes,Envio Estandar,Cancelado,Samsung,973339,1,1,17,16289075,5,7412
3/12/2024,Reloj Inteligente,Pago Contra Entrega,Recurrente,Salta,Envio Estandar,Enviado,Xiaomi,837564,1,10,16,12653368,1,3768
3/12/2024,Auriculares,Pago Contra Entrega,Recurrente,Chaco,Envio Express,Cancelado,Sony,545103,1,13,18,9075415,2,2121
3/12/2024,Reloj Inteligente,PayPal,Recurrente,Chaco,Envio Estandar,Cancelado,Sony,406661,2,6,5,3641444,3,6034
4/12/2024,Laptop,Tarjeta de Credito,Recurrente,CABA,Envio Express,Enviado,Lenovo,909239,2,2,1,1637236,5,4124
4/12/2024,Auriculares,Transferencia Bancaria,Recurrente,Tucuman,Recogida en Tienda,Entregado,Sony,988354,1,8,2,1818802,4,9145
4/12/2024,Camara Digital,Tarjeta de Credito,Recurrente,Neuquen,Recogida en Tienda,Enviado,LG,350898,2,14,17,10379587,1,3418
4/12/2024,Tablet,Tarjeta de Credito,Recurrente,Cordoba,Recogida en Tienda,Enviado,Apple,865431,1,1,15,11904679,5,3497
4/12/2024,Smartphone,Tarjeta de Credito,Nuevo,Cordoba,Recogida en Tienda,Cancelado,Samsung,901644,3,14,5,11801067,3,1915
4/12/2024,Reloj Inteligente,Tarjeta de Credito,Nuevo,Neuquen,Envio Express,Cancelado,Sony,524119,1,12,10,4562214,2,9786
4/12/2024,Tablet,PayPal,Nuevo,CABA,Envio Estandar,Cancelado,Huawei,676956,2,8,4,5190598,1,1383
4/12/2024,Camara Digital,Tarjeta de Credito,Recurrente,Tucuman,Envio Estandar,Entregado,Xiaomi,434581,1,4,10,3962086,6,1381
4/12/2024,Auriculares,Pago Contra Entrega,Recurrente,Mendoza,Envio Estandar,Pendiente,Sony,969729,3,11,15,43051455,3,5613
4/12/2024,Tablet,Mercado Pago,Nuevo,Neuquen,Envio Estandar,Pendiente,Xiaomi,190926,4,12,2,1364008,3,9349
4/12/2024,Auriculares,Tarjeta de Credito,Nuevo,Buenos Aires,Envio Estandar,Cancelado,Lenovo,693574,2,10,19,23959244,5,9107
4/12/2024,Smartphone,Transferencia Bancaria,Nuevo,Santa Fe,Envio Estandar,Entregado,Apple,447192,4,4,19,31079060,2,6959
4/12/2024,Auriculares,Transferencia Bancaria,Nuevo,Neuquen,Envio Express,Entregado,Apple,473747,2,10,16,14862880,4,6939
4/12/2024,Accesorios,Pago Contra Entrega,Nuevo,Mendoza,Envio Express,Pendiente,Sony,133202,4,7,6,2973075,2,2109
4/12/2024,Smartphone,Pago Contra Entrega,Nuevo,Mendoza,Envio Express,Cancelado,Samsung,460978,1,8,7,2973181,6,6052
4/12/2024,Laptop,PayPal,Nuevo,Buenos Aires,Envio Express,Pendiente,LG,215638,1,11,4,753381,1,3174
4/12/2024,Laptop,PayPal,Nuevo,Neuquen,Recogida en Tienda,Entregado,Xiaomi,115896,3,8,1,301984,4,3067
4/12/2024,Auriculares,Pago Contra Entrega,Recurrente,CABA,Recogida en Tienda,Enviado,Lenovo,584462,4,9,19,43940019,4,2391
4/12/2024,Reloj Inteligente,Mercado Pago,Recurrente,Cordoba,Recogida en Tienda,Enviado,Apple,304612,2,11,4,2152568,4,9779
4/12/2024,Tablet,Mercado Pago,Recurrente,Tucuman,Envio Estandar,Enviado,Samsung,856393,3,14,11,26103082,1,9066
4/12/2024,Reloj Inteligente,Pago Contra Entrega,Nuevo,Buenos Aires,Envio Estandar,Cancelado,Xiaomi,460773,4,1,9,14880151,3,1602
4/12/2024,Smartphone,Tarjeta de Credito,Recurrente,Neuquen,Envio Express,Cancelado,Apple,999276,2,14,6,10282179,6,3139
4/12/2024,Smartphone,Pago Contra Entrega,Recurrente,CABA,Envio Estandar,Cancelado,Samsung,669335,2,9,14,17994115,4,4078
4/12/2024,Laptop,Mercado Pago,Nuevo,Cordoba,Recogida en Tienda,Pendiente,Huawei,508955,4,12,12,21705274,5,6127
4/12/2024,Auriculares,Mercado Pago,Recurrente,Santa Fe,Envio Express,Pendiente,LG,735396,4,12,5,13798000,3,6020
4/12/2024,Accesorios,Pago Contra Entrega,Recurrente,Neuquen,Envio Estandar,Entregado,Sony,112803,1,10,9,982460,6,7508
4/12/2024,Auriculares,PayPal,Nuevo,Santa Fe,Envio Estandar,Pendiente,LG,318649,3,13,19,17911752,2,1381
4/12/2024,Camara Digital,Pago Contra Entrega,Recurrente,Santa Fe,Recogida en Tienda,Entregado,Samsung,601142,1,15,7,3833357,3,8024
4/12/2024,Reloj Inteligente,Transferencia Bancaria,Nuevo,Tucuman,Recogida en Tienda,Cancelado,Xiaomi,823468,3,2,13,29381453,1,9337
4/12/2024,Camara Digital,Tarjeta de Credito,Recurrente,Tucuman,Envio Express,Enviado,Sony,123269,2,3,9,2192617,1,1519
4/12/2024,Laptop,Pago Contra Entrega,Nuevo,Cordoba,Envio Express,Entregado,Lenovo,658833,3,14,13,24724772,4,8372
4/12/2024,Smartphone,Pago Contra Entrega,Nuevo,Buenos Aires,Envio Express,Pendiente,Huawei,588182,1,14,10,5665686,1,5909
4/12/2024,Camara Digital,PayPal,Nuevo,Mendoza,Recogida en Tienda,Cancelado,Lenovo,767133,3,7,3,6503135,5,1108
4/12/2024,Reloj Inteligente,Tarjeta de Credito,Nuevo,Rio Negro,Envio Express,Pendiente,Huawei,196619,1,9,10,1861654,1,3548
4/12/2024,Auriculares,Mercado Pago,Recurrente,Santa Fe,Recogida en Tienda,Enviado,Samsung,249898,4,15,19,17225393,5,1975
4/12/2024,Smartphone,Mercado Pago,Recurrente,Chaco,Envio Estandar,Pendiente,Samsung,639871,2,5,7,8633536,2,2022
4/12/2024,Accesorios,Mercado Pago,Nuevo,Misiones,Recogida en Tienda,Pendiente,LG,837095,2,13,6,9503041,4,4977
4/12/2024,Tablet,PayPal,Recurrente,Santa Fe,Recogida en Tienda,Cancelado,LG,671940,2,12,20,23910852,6,5128
4/12/2024,Camara Digital,Tarjeta de Credito,Nuevo,La Rioja,Envio Express,Enviado,LG,984545,2,1,18,30196607,1,5455
4/12/2024,Camara Digital,Tarjeta de Credito,Nuevo,Buenos Aires,Recogida en Tienda,Entregado,Xiaomi,986117,4,6,1,3414214,5,9264
4/12/2024,Auriculares,Pago Contra Entrega,Nuevo,Tierra del Fuego,Envio Express,Enviado,Sony,718792,3,12,12,22973011,4,1798
4/12/2024,Reloj Inteligente,Transferencia Bancaria,Recurrente,Misiones,Recogida en Tienda,Pendiente,Xiaomi,131187,2,4,6,1405214,1,7826
4/12/2024,Reloj Inteligente,Transferencia Bancaria,Nuevo,Tucuman,Envio Express,Cancelado,Lenovo,340195,3,10,17,16868022,2,7546
4/12/2024,Camara Digital,Mercado Pago,Recurrente,Mendoza,Envio Estandar,Entregado,Xiaomi,138738,2,11,12,3177140,6,7409
4/12/2024,Auriculares,PayPal,Recurrente,San Juan,Envio Express,Entregado,Apple,655770,3,4,7,12060555,4,2224
4/12/2024,Reloj Inteligente,PayPal,Recurrente,Rio Negro,Envio Estandar,Enviado,Huawei,283249,2,1,11,6126100,6,9890
4/12/2024,Accesorios,Tarjeta de Credito,Recurrente,Misiones,Envio Express,Enviado,LG,458933,2,12,10,8050580,3,8238
4/12/2024,Laptop,,Nuevo,Catamarca,Envio Express,Cancelado,Xiaomi,793863,4,9,18,51731071,4,1438
4/12/2024,Auriculares,Mercado Pago,Nuevo,Neuquen,Recogida en Tienda,Entregado,Sony,236118,3,10,8,4829407,3,4896
4/12/2024,Reloj Inteligente,PayPal,Nuevo,Formosa,Envio Express,Enviado,Lenovo,574046,4,3,8,17605983,2,6603
4/12/2024,Tablet,Transferencia Bancaria,Nuevo,Salta,Envio Express,Enviado,Xiaomi,897389,4,2,10,32850144,3,1996
4/12/2024,Smartphone,PayPal,Nuevo,Rio Negro,Recogida en Tienda,Enviado,Xiaomi,646243,4,3,18,41697921,4,3153
4/12/2024,Reloj Inteligente,PayPal,Recurrente,Cordoba,Envio Estandar,Cancelado,Xiaomi,282042,1,,20,4962857,3,1735
4/12/2024,Laptop,Tarjeta de Credito,Recurrente,Mendoza,Envio Express,Cancelado,Huawei,821841,1,9,8,6192508,6,6333
4/12/2024,Laptop,Tarjeta de Credito,Recurrente,San Luis,Recogida en Tienda,Entregado,Motorola,385681,2,1,10,7419295,2,5117
4/12/2024,Accesorios,Tarjeta de Credito,Nuevo,Cordoba,Envio Estandar,Cancelado,Xiaomi,343499,1,13,4,1351844,1,4796
4/12/2024,Camara Digital,Transferencia Bancaria,Recurrente,La Rioja,Recogida en Tienda,Entregado,Huawei,184482,4,8,18,13149013,4,1593
4/12/2024,Tablet,Pago Contra Entrega,Nuevo,La Rioja,Envio Estandar,Pendiente,Lenovo,736252,1,13,2,1288435,5,4330
4/12/2024,Smartphone,Tarjeta de Credito,Nuevo,Tucuman,Envio Estandar,Pendiente,Apple,472924,4,14,11,18548039,3,8902
4/12/2024,Camara Digital,Tarjeta de Credito,Nuevo,Tucuman,Envio Estandar,Enviado,Sony,688882,3,6,10,18761584,6,4635
4/12/2024,Accesorios,Pago Contra Entrega,Recurrente,Mendoza,Envio Estandar,Pendiente,LG,944588,2,4,13,23511722,4,8968
4/12/2024,Reloj Inteligente,Tarjeta de Credito,Recurrente,San Luis,Envio Estandar,Pendiente,Samsung,287275,4,6,15,16227155,4,3249
4/12/2024,Camara Digital,Mercado Pago,Nuevo,San Luis,Envio Estandar,Pendiente,Huawei,642819,3,1,12,21364095,3,8673
4/12/2024,Camara Digital,Tarjeta de Credito,Nuevo,Misiones,Envio Express,Pendiente,Apple,291977,1,13,16,4025662,4,9165
4/12/2024,Smartphone,Tarjeta de Credito,Nuevo,San Juan,Recogida en Tienda,Entregado,Apple,935120,3,3,5,12136379,1,6686
4/12/2024,Tablet,Tarjeta de Credito,Nuevo,Santa Cruz,Envio Express,Entregado,Lenovo,134657,4,3,14,7071145,6,9540
4/12/2024,Reloj Inteligente,Transferencia Bancaria,Nuevo,Salta,Envio Estandar,Pendiente,Sony,825007,3,11,15,33776585,1,6298
4/12/2024,Camara Digital,Tarjeta de Credito,Nuevo,Catamarca,Envio Express,Enviado,Samsung,134201,4,11,10,4868218,5,8775
4/12/2024,Auriculares,Mercado Pago,Recurrente,San Juan,Envio Estandar,Entregado,Apple,837707,2,3,11,15949888,2,2896
4/12/2024,Laptop,PayPal,Recurrente,La Rioja,Envio Express,Entregado,Xiaomi,429789,4,12,20,29955566,3,3575
4/12/2024,Reloj Inteligente,Mercado Pago,Recurrente,Santa Cruz,Recogida en Tienda,Entregado,Lenovo,465621,4,8,4,6993559,5,2533
4/12/2024,Smartphone,Tarjeta de Credito,Recurrente,Salta,Envio Express,Pendiente,LG,215108,2,14,8,3078872,6,8527
4/12/2024,Auriculares,Pago Contra Entrega,Nuevo,Mendoza,Recogida en Tienda,Enviado,LG,168791,3,14,5,2179287,4,1762
4/12/2024,Laptop,Transferencia Bancaria,Recurrente,Tierra del Fuego,Envio Estandar,Pendiente,Apple,712323,3,1,17,35191043,6,2632
4/12/2024,Laptop,Mercado Pago,Nuevo,CABA,Recogida en Tienda,Cancelado,LG,926401,1,4,5,3984283,3,9085
4/12/2024,Smartphone,PayPal,Recurrente,Corrientes,Envio Estandar,Cancelado,Samsung,315445,2,4,16,8753702,3,1311
4/12/2024,Reloj Inteligente,Pago Contra Entrega,Recurrente,Corrientes,Envio Express,Entregado,Xiaomi,965464,2,15,15,28146880,5,2587
4/12/2024,Auriculares,Transferencia Bancaria,Nuevo,San Luis,Recogida en Tienda,Entregado,Samsung,151156,3,14,3,1217862,1,5461
5/12/2024,Smartphone,Mercado Pago,Recurrente,Neuquen,Envio Estandar,Cancelado,Xiaomi,690256,1,9,14,9339302,4,8069
5/12/2024,Laptop,Mercado Pago,Recurrente,Cordoba,Recogida en Tienda,Pendiente,Apple,956283,2,15,13,23997786,2,2269
5/12/2024,Accesorios,Transferencia Bancaria,Nuevo,Tucuman,Recogida en Tienda,Cancelado,Huawei,779180,1,8,3,2199162,2,4080
5/12/2024,Reloj Inteligente,PayPal,Nuevo,Tucuman,Envio Express,Cancelado,Xiaomi,535512,1,7,2,917215,5,7848
5/12/2024,Accesorios,Tarjeta de Credito,Nuevo,Tucuman,Envio Estandar,Pendiente,LG,562309,3,3,4,5795625,2,1462
5/12/2024,Reloj Inteligente,Pago Contra Entrega,Nuevo,Santa Fe,Recogida en Tienda,Enviado,Samsung,390691,4,6,15,23035760,4,5510
5/12/2024,Camara Digital,Transferencia Bancaria,Recurrente,Buenos Aires,Envio Express,Cancelado,Lenovo,704734,4,7,17,46986093,1,4476
5/12/2024,Camara Digital,Pago Contra Entrega,Recurrente,Tucuman,Recogida en Tienda,Entregado,Sony,241091,4,13,4,3531393,6,9772
5/12/2024,Laptop,Mercado Pago,Nuevo,CABA,Envio Express,Pendiente,LG,684753,1,13,8,5239632,5,2606
5/12/2024,Tablet,Pago Contra Entrega,Recurrente,Neuquen,Recogida en Tienda,Entregado,LG,567380,2,9,2,2176435,4,2824
5/12/2024,Tablet,Transferencia Bancaria,Nuevo,Tucuman,Envio Express,Cancelado,LG,671742,3,8,8,15442129,5,6208
5/12/2024,Smartphone,Mercado Pago,Nuevo,Neuquen,Envio Express,Enviado,Samsung,608713,4,3,15,31160904,2,3567
5/12/2024,Tablet,PayPal,Recurrente,Santa Fe,Envio Estandar,Entregado,LG,833928,2,2,8,12654823,5,7466
5/12/2024,Accesorios,PayPal,Recurrente,Tucuman,Recogida en Tienda,Enviado,Samsung,354450,2,10,3,1961095,4,7017
5/12/2024,Smartphone,Transferencia Bancaria,Nuevo,Tucuman,Envio Estandar,Entregado,Apple,307050,2,6,2,1053675,1,5511
5/12/2024,Reloj Inteligente,PayPal,Recurrente,Tucuman,Recogida en Tienda,Cancelado,Lenovo,590785,2,7,15,17359097,4,2249
5/12/2024,Tablet,Transferencia Bancaria,Nuevo,Neuquen,Envio Express,Pendiente,Samsung,384575,4,9,8,12127466,6,5002
5/12/2024,Camara Digital,Pago Contra Entrega,Recurrente,Buenos Aires,Recogida en Tienda,Cancelado,Huawei,845121,2,13,3,4856536,4,9081
5/12/2024,Accesorios,Pago Contra Entrega,Recurrente,CABA,Envio Express,Cancelado,Apple,786794,1,4,13,8988105,2,5824
5/12/2024,Camara Digital,Mercado Pago,Nuevo,Mendoza,Envio Express,Entregado,Apple,679764,4,5,4,9676701,2,5969
5/12/2024,Camara Digital,Mercado Pago,Nuevo,Neuquen,Envio Estandar,Cancelado,Huawei,618302,2,9,1,1106757,1,8822
5/12/2024,Smartphone,Transferencia Bancaria,Nuevo,Cordoba,Envio Estandar,Pendiente,Xiaomi,970838,1,8,11,9105021,6,9751
5/12/2024,Accesorios,PayPal,Recurrente,Cordoba,Envio Estandar,Pendiente,Sony,545219,1,8,9,4622378,3,1840
5/12/2024,Laptop,PayPal,Recurrente,CABA,Envio Estandar,Pendiente,Samsung,533830,4,6,18,34140067,1,8310
5/12/2024,Camara Digital,Transferencia Bancaria,Recurrente,Neuquen,Recogida en Tienda,Pendiente,Apple,601430,3,3,3,5150916,1,6166
5/12/2024,Accesorios,Tarjeta de Credito,Nuevo,Buenos Aires,Recogida en Tienda,Cancelado,Lenovo,628788,4,8,9,19791902,2,4707
5/12/2024,Laptop,Tarjeta de Credito,Recurrente,Tucuman,Envio Express,Enviado,Apple,832405,4,6,6,18324238,2,5445
5/12/2024,Smartphone,PayPal,Recurrente,Santa Fe,Envio Express,Entregado,Apple,954155,2,9,4,7028785,4,3009
5/12/2024,Smartphone,Pago Contra Entrega,Nuevo,Buenos Aires,Recogida en Tienda,Enviado,Sony,187738,2,10,10,3280355,2,7746
5/12/2024,Accesorios,Transferencia Bancaria,Nuevo,CABA,Recogida en Tienda,Pendiente,Sony,933562,2,1,10,17706043,4,4544
5/12/2024,Accesorios,Transferencia Bancaria,Nuevo,Mendoza,Recogida en Tienda,Cancelado,Samsung,497681,1,1,1,467694,3,7413
5/12/2024,Smartphone,Tarjeta de Credito,Recurrente,CABA,Envio Estandar,Entregado,Apple,720561,1,4,17,11043081,1,7031
5/12/2024,Tablet,Transferencia Bancaria,Nuevo,Neuquen,Envio Estandar,Enviado,LG,661653,2,3,13,16152033,2,6155
5/12/2024,Camara Digital,Tarjeta de Credito,Recurrente,Santa Fe,Envio Express,Cancelado,Sony,336887,1,3,10,2894088,1,3396
5/12/2024,Smartphone,Tarjeta de Credito,Recurrente,Santa Fe,Recogida en Tienda,Pendiente,Apple,853409,4,3,3,9391405,4,5035
5/12/2024,Auriculares,Pago Contra Entrega,Recurrente,Formosa,Recogida en Tienda,Enviado,Xiaomi,738759,2,9,16,20178757,3,3396
5/12/2024,Camara Digital,Pago Contra Entrega,Recurrente,Santa Cruz,Recogida en Tienda,Pendiente,Motorola,270552,3,14,18,12534205,3,8523
5/12/2024,Auriculares,PayPal,Nuevo,Corrientes,Envio Express,Enviado,Samsung,356671,3,11,18,18874506,1,1279
5/12/2024,Camara Digital,Transferencia Bancaria,Nuevo,CABA,Recogida en Tienda,Entregado,Motorola,213551,4,12,1,727908,5,2754
5/12/2024,Smartphone,Mercado Pago,Nuevo,Corrientes,Recogida en Tienda,Pendiente,Apple,939909,2,2,17,29934460,6,6954
5/12/2024,Reloj Inteligente,Tarjeta de Credito,Recurrente,Buenos Aires,Envio Express,Pendiente,Motorola,496055,4,1,5,9812821,3,9941
5/12/2024,Camara Digital,Tarjeta de Credito,Recurrente,Santa Cruz,,Entregado,Apple,920057,3,8,9,23697818,1,9776
5/12/2024,Accesorios,Tarjeta de Credito,Nuevo,Rio Negro,Recogida en Tienda,Pendiente,Lenovo,633525,3,8,9,14904468,1,7100
5/12/2024,Camara Digital,Pago Contra Entrega,Recurrente,San Luis,Recogida en Tienda,Cancelado,Samsung,200801,1,4,19,3407964,5,6933
5/12/2024,Auriculares,Tarjeta de Credito,Recurrente,Cordoba,Recogida en Tienda,Enviado,Sony,611604,3,6,1,1606178,6,6406
5/12/2024,Accesorios,Mercado Pago,Nuevo,Santa Fe,Envio Express,Enviado,Motorola,122953,2,13,10,2342741,5,6435
5/12/2024,Camara Digital,PayPal,Nuevo,Neuquen,Envio Estandar,Pendiente,Lenovo,966293,1,7,11,9557018,5,1492
5/12/2024,Tablet,Pago Contra Entrega,Recurrente,Buenos Aires,Envio Estandar,Pendiente,Apple,672047,1,2,18,11389280,4,2260
5/12/2024,Accesorios,Mercado Pago,Recurrente,Santa Cruz,Envio Estandar,Entregado,Apple,140889,4,14,15,7919994,2,6248
5/12/2024,Camara Digital,Mercado Pago,Recurrente,Mendoza,Envio Express,Cancelado,Samsung,859923,1,9,5,3937052,4,6805
5/12/2024,Tablet,Transferencia Bancaria,Recurrente,Santa Fe,Recogida en Tienda,Entregado,Apple,108518,2,10,16,3150613,4,6823
5/12/2024,Smartphone,Mercado Pago,Nuevo,Jujuy,Envio Estandar,Entregado,Huawei,840907,2,3,9,14436130,4,3394
5/12/2024,Auriculares,Transferencia Bancaria,Nuevo,Formosa,Envio Estandar,Entregado,Motorola,887584,1,8,5,3975015,3,1310
5/12/2024,Camara Digital,Transferencia Bancaria,Recurrente,Santa Cruz,Envio Express,Cancelado,Xiaomi,273033,4,6,5,5135559,2,4637
5/12/2024,Smartphone,Mercado Pago,Nuevo,Corrientes,Recogida en Tienda,Cancelado,Motorola,806717,4,12,19,53119528,2,6172
5/12/2024,Smartphone,PayPal,Nuevo,San Juan,Recogida en Tienda,Enviado,Apple,760268,1,1,11,7229481,6,1337
5/12/2024,Camara Digital,Pago Contra Entrega,Recurrente,Catamarca,Envio Express,Cancelado,Xiaomi,193746,1,12,5,950524,3,2416
5/12/2024,Laptop,Tarjeta de Credito,Recurrente,Formosa,Envio Express,Entregado,Xiaomi,976055,4,9,13,48296695,1,1270
5/12/2024,Accesorios,PayPal,Nuevo,Corrientes,Envio Express,Enviado,Huawei,496858,3,5,19,27117187,2,2620
5/12/2024,Smartphone,Transferencia Bancaria,Nuevo,Corrientes,Envio Express,Cancelado,Apple,800433,1,6,8,5607425,2,2257
5/12/2024,Tablet,Pago Contra Entrega,Recurrente,La Rioja,Envio Express,Cancelado,LG,940569,4,14,13,46377995,5,3078
5/12/2024,Reloj Inteligente,Mercado Pago,Nuevo,Rio Negro,Recogida en Tienda,Cancelado,Xiaomi,789353,4,3,19,51070960,6,4963
5/12/2024,Tablet,PayPal,Recurrente,Tucuman,Envio Estandar,Pendiente,Xiaomi,142853,4,7,18,10130646,5,2729
5/12/2024,Camara Digital,Pago Contra Entrega,Nuevo,Tierra del Fuego,Envio Express,Cancelado,Sony,682968,3,3,3,5637542,6,1539
5/12/2024,Accesorios,Tarjeta de Credito,Nuevo,Chaco,Envio Estandar,Cancelado,Sony,158417,4,12,6,3334562,3,6812
5/12/2024,Auriculares,PayPal,Nuevo,La Rioja,Envio Estandar,Pendiente,Xiaomi,692434,1,2,11,6661358,6,5136
5/12/2024,Smartphone,Pago Contra Entrega,Recurrente,Neuquen,Recogida en Tienda,Entregado,Lenovo,232037,4,13,13,11599259,6,4182
5/12/2024,Camara Digital,Transferencia Bancaria,Nuevo,Rio Negro,Recogida en Tienda,Enviado,Apple,830670,2,4,7,11420115,1,1032
5/12/2024,Reloj Inteligente,PayPal,Recurrente,Catamarca,Envio Express,Entregado,Samsung,932473,2,1,17,27876502,1,1498
5/12/2024,Reloj Inteligente,Transferencia Bancaria,Nuevo,Santa Cruz,Envio Estandar,Enviado,LG,168481,4,5,13,8484471,4,3950
