Fecha;Producto;Metodo de pago;Tipo de Cliente;Region;Metodo de Envio;Estado del Pedido;Marca;Precio Total (ARS);Cantidad de Productos;Descuento Aplicado (%);Cantidad de Pedidos;Monto Pagado (ARS);Tiempo de Envio;Valor del Envio (ARS)
27/12/2024;Camara Digital;Pago Contra Entrega;Nuevo;Santa Fe;Recogida en Tienda;Enviado;Xiaomi;810629;3;11,77;8;17.164.797;1;4.062
28/12/2024;Camara Digital;Pago Contra Entrega;Recurrente;Santa Fe;Envio Estandar;Pendiente;Huawei;504256;3;6,35;2;2.833.501;1;8.219
29/12/2024;Smartphone;Mercado Pago;Recurrente;Santa Fe;Envio Express;Entregado;Xiaomi;873964;1;8,55;7;5.594.438;2;8.485
30/12/2024;Accesorios;Mercado Pago;Recurrente;Cordoba;Envio Express;Cancelado;Apple;963025;2;7,87;18;31.940.976;3;1.656
31/12/2024;Auriculares;PayPal;Nuevo;CABA;Envio Estandar;Entregado;Sony;998556;3;4,35;13;37.249.916;2;2.344
1/12/2024;Smartphone;Transferencia Bancaria;Nuevo;Neuquen;Recogida en Tienda;Cancelado;Xiaomi;857794;4;10,52;15;46.054.676;4;6.093
2/12/2024;Auriculares;Pago Contra Entrega;Recurrente;Mendoza;Recogida en Tienda;Enviado;Sony;441388;4;2,8;10;17.161.343;1;7.928
3/12/2024;Auriculares;Tarjeta de Credito;Recurrente;CABA;Envio Estandar;Pendiente;Lenovo;386119;2;5,37;5;3.653.734;5;8.445
4/12/2024;Tablet;PayPal;Nuevo;CABA;Envio Estandar;Cancelado;Huawei;676956;2;4,16;4;5.190.598;1;1.383
5/12/2024;Camara Digital;Transferencia Bancaria;Recurrente;Buenos Aires;Envio Express;Cancelado;Lenovo;704734;4;1,95;17;46.986.093;1;4.476
6/12/2024;Auriculares;PayPal;Recurrente;Buenos Aires;Recogida en Tienda;Enviado;Samsung;427364;2;6,66;9;7.179.854;5;1.620
7/12/2024;Tablet;Tarjeta de Credito;Nuevo;Buenos Aires;Envio Estandar;Pendiente;Sony;824272;3;2,54;11;26.511.187;2;4.211
8/12/2024;Reloj Inteligente;Tarjeta de Credito;Recurrente;Tucuman;Envio Express;Pendiente;Lenovo;834111;4;13,18;4;11.586.271;5;8.511
9/12/2024;Reloj Inteligente;Mercado Pago;Nuevo;Buenos Aires;Recogida en Tienda;Entregado;Sony;859767;1;13,89;7;5.182.366;4;4.655
10/12/2024;Auriculares;Mercado Pago;Nuevo;Cordoba;Envio Estandar;Pendiente;LG;511331;3;3,17;1;1.485.369;5;6.678
11/12/2024;Reloj Inteligente;Transferencia Bancaria;Recurrente;Mendoza;Recogida en Tienda;Cancelado;Sony;960322;2;2,64;10;18.699.869;1;6.417
12/12/2024;Reloj Inteligente;Transferencia Bancaria;Recurrente;Buenos Aires;Recogida en Tienda;Enviado;LG;924354;3;5,02;12;31.606.131;5;2.523
13/12/2024;Accesorios;Tarjeta de Credito;Nuevo;Buenos Aires;Recogida en Tienda;Entregado;Apple;497545;1;8,88;19;8.613.741;2;8.330
14/12/2024;Smartphone;Mercado Pago;Recurrente;Buenos Aires;Recogida en Tienda;Cancelado;Huawei;838648;4;4,23;8;25.700.203;1;5.299
15/12/2024;Auriculares;Pago Contra Entrega;Recurrente;CABA;Envio Express;Entregado;LG;841563;3;12,23;9;19.942.560;5;2.878
16/12/2024;Accesorios;Transferencia Bancaria;Recurrente;CABA;Envio Estandar;Enviado;Huawei;117391;1;6,25;12;1.320.711;2;1.315
17/12/2024;Reloj Inteligente;PayPal;Nuevo;Tucuman;Envio Express;Cancelado;Lenovo;368949;3;12,8;5;4.826.014;4;9.302
18/12/2024;Camara Digital;Mercado Pago;Recurrente;Mendoza;Envio Estandar;Pendiente;Lenovo;956176;3;6,65;11;29.456.604;2;9.370
19/12/2024;Laptop;Transferencia Bancaria;Recurrente;Cordoba;Envio Express;Pendiente;Xiaomi;340558;2;12,84;4;2.374.686;2;2.611
20/12/2024;Auriculares;Pago Contra Entrega;Recurrente;Mendoza;Envio Estandar;Cancelado;Huawei;788711;3;14,85;9;18.132.759;4;4.127
21/12/2024;Reloj Inteligente;Mercado Pago;Recurrente;Cordoba;Envio Estandar;Enviado;Samsung;186307;3;6,07;18;9.449.936;6;1.732
22/12/2024;Reloj Inteligente;Mercado Pago;Recurrente;Santa Fe;Envio Estandar;Pendiente;Apple;640704;1;2,69;6;3.741.000;1;4.432
23/12/2024;Camara Digital;Mercado Pago;Recurrente;Santa Fe;Envio Express;Cancelado;Lenovo;322724;4;5,93;2;2.428.576;2;6.850
24/12/2024;Tablet;Mercado Pago;Nuevo;Cordoba;Recogida en Tienda;Cancelado;Huawei;699913;2;3,28;12;16.247.563;2;9.143
25/12/2024;Camara Digital;Pago Contra Entrega;Recurrente;Neuquen;Envio Estandar;Enviado;Xiaomi;615144;4;2,62;13;31.148.024;4;2.145
26/12/2024;Auriculares;Transferencia Bancaria;Nuevo;Santa Fe;Envio Estandar;Enviado;Samsung;505950;2;8,44;16;14.823.556;6;9.982
27/12/2024;Camara Digital;Tarjeta de Credito;Nuevo;Mendoza;Recogida en Tienda;Pendiente;Lenovo;389923;3;14,88;2;1.991.512;2;8.797
28/12/2024;Tablet;Mercado Pago;Recurrente;CABA;Envio Express;Pendiente;LG;641199;2;13,01;5;5.577.734;4;8.280
29/12/2024;Auriculares;Mercado Pago;Nuevo;CABA;Recogida en Tienda;Pendiente;Samsung;734391;3;4,96;4;8.375.437;5;8.549
30/12/2024;Smartphone;Pago Contra Entrega;Nuevo;CABA;Envio Express;Cancelado;Lenovo;820206;1;14,13;2;1.408.602;4;9.236
31/12/2024;Laptop;Tarjeta de Credito;Recurrente;CABA;Envio Express;Pendiente;Sony;440980;2;2,93;17;14.553.654;3;6.571
1/12/2024;Auriculares;Tarjeta de Credito;Nuevo;Neuquen;Envio Estandar;Cancelado;Xiaomi;419003;3;11,12;3;3.351.771;1;1.926
2/12/2024;Reloj Inteligente;PayPal;Recurrente;Tucuman;Recogida en Tienda;Entregado;Xiaomi;694745;1;6,21;7;4.561.348;1;1.164
3/12/2024;Smartphone;Pago Contra Entrega;Recurrente;CABA;Envio Express;Pendiente;Lenovo;238514;2;8,27;11;4.813.410;5;4.031
4/12/2024;Camara Digital;Tarjeta de Credito;Recurrente;Tucuman;Envio Estandar;Entregado;Xiaomi;434581;1;8,83;10;3.962.086;6;1.381
5/12/2024;Camara Digital;Pago Contra Entrega;Recurrente;Tucuman;Recogida en Tienda;Entregado;Sony;241091;4;8,45;4;3.531.393;6;9.772
6/12/2024;Auriculares;Transferencia Bancaria;Nuevo;Mendoza;Envio Estandar;Enviado;Xiaomi;702860;2;11,79;7;8.680.371;2;4.965
7/12/2024;Accesorios;Pago Contra Entrega;Nuevo;Buenos Aires;Recogida en Tienda;Cancelado;Huawei;955277;3;1,04;18;51.048.314;4;2.772
8/12/2024;Smartphone;Tarjeta de Credito;Recurrente;Neuquen;Envio Estandar;Enviado;Lenovo;568062;1;4,47;9;4.883.940;1;6.493
9/12/2024;Tablet;Tarjeta de Credito;Nuevo;Mendoza;Envio Express;Enviado;LG;216033;2;9,68;4;1.560.916;1;5.102
10/12/2024;Accesorios;Pago Contra Entrega;Nuevo;Santa Fe;Envio Express;Pendiente;Sony;260528;4;13,67;16;14.395.204;3;8.842
11/12/2024;Tablet;Tarjeta de Credito;Nuevo;Tucuman;Recogida en Tienda;Entregado;Samsung;904832;3;9,31;16;39.388.204;3;1.773
12/12/2024;Laptop;Mercado Pago;Recurrente;Neuquen;Recogida en Tienda;Enviado;Apple;290217;1;10,16;13;3.389.572;3;9.690
13/12/2024;Smartphone;Tarjeta de Credito;Nuevo;Neuquen;Envio Express;Cancelado;LG;844664;2;6,08;6;9.519.383;5;1.016
14/12/2024;Reloj Inteligente;Pago Contra Entrega;Nuevo;Mendoza;Envio Express;Entregado;Apple;172769;1;2,12;5;845.509;3;7.902
15/12/2024;Auriculares;Pago Contra Entrega;Nuevo;Santa Fe;Envio Estandar;Enviado;Lenovo;409306;3;9,31;11;12.249.992;3;3.447
16/12/2024;Camara Digital;Pago Contra Entrega;Recurrente;CABA;Recogida en Tienda;Cancelado;Samsung;387898;3;1,84;7;7.996.108;4;8.280
17/12/2024;Reloj Inteligente;Mercado Pago;Nuevo;Buenos Aires;Envio Estandar;Cancelado;Lenovo;130761;3;5,42;15;5.565.548;2;9.515
18/12/2024;Camara Digital;PayPal;Nuevo;Mendoza;Envio Estandar;Enviado;Samsung;472437;2;10,72;9;7.592.249;1;5.657
19/12/2024;Camara Digital;Pago Contra Entrega;Recurrente;Cordoba;Envio Express;Entregado;LG;813579;2;12,47;10;14.243.257;6;5.830
20/12/2024;Auriculares;Pago Contra Entrega;Recurrente;Tucuman;Envio Express;Enviado;Sony;364695;4;6,77;13;17.681.122;1;6.362
21/12/2024;Laptop;Tarjeta de Credito;Nuevo;Mendoza;Recogida en Tienda;Entregado;Xiaomi;868129;2;12,11;3;4.578.198;3;3.904
22/12/2024;Tablet;PayPal;Nuevo;Santa Fe;Recogida en Tienda;Entregado;Huawei;241742;1;5,96;4;909.331;6;4.606
23/12/2024;Camara Digital;Mercado Pago;Nuevo;Santa Fe;Envio Express;Entregado;Apple;532456;2;2,02;14;14.607.583;6;2.308
24/12/2024;Smartphone;Mercado Pago;Recurrente;Santa Fe;Recogida en Tienda;Cancelado;Huawei;314568;2;3,23;8;4.870.676;4;3.081
25/12/2024;Camara Digital;Pago Contra Entrega;Nuevo;Cordoba;Recogida en Tienda;Entregado;Huawei;536055;3;12,98;17;23.789.327;6;1.436
26/12/2024;Auriculares;Transferencia Bancaria;Nuevo;Santa Fe;Recogida en Tienda;Enviado;Xiaomi;713390;3;13,32;19;35.245.742;4;9.190
27/12/2024;Auriculares;Mercado Pago;Nuevo;CABA;Envio Estandar;Enviado;Apple;502375;3;3,86;6;8.693.299;6;5.720
28/12/2024;Smartphone;PayPal;Nuevo;Cordoba;Envio Estandar;Entregado;Samsung;227445;3;5,19;16;10.351.078;3;6.088
29/12/2024;Laptop;Pago Contra Entrega;Recurrente;CABA;Envio Express;Cancelado;Lenovo;593890;1;10,88;9;4.763.275;5;9.835
30/12/2024;Reloj Inteligente;Mercado Pago;Nuevo;Neuquen;Recogida en Tienda;Cancelado;LG;346874;3;6,71;11;10.679.162;5;8.368
31/12/2024;Auriculares;Mercado Pago;Recurrente;Neuquen;Envio Express;Pendiente;LG;395078;1;9,36;7;2.506.754;6;1.886
1/12/2024;Laptop;Pago Contra Entrega;Nuevo;Neuquen;Recogida en Tienda;Pendiente;Xiaomi;202700;3;11,99;14;7.492.864;2;3.217
2/12/2024;Smartphone;Mercado Pago;Nuevo;Santa Fe;Envio Express;Enviado;Samsung;821488;3;6,95;13;29.810.691;5;5.511
3/12/2024;Reloj Inteligente;Mercado Pago;Recurrente;CABA;Recogida en Tienda;Pendiente;Huawei;768140;1;4,77;9;6.583.561;6;3.191
4/12/2024;Auriculares;Pago Contra Entrega;Recurrente;Mendoza;Envio Estandar;Pendiente;Sony;969729;3;1,34;15;43.051.455;3;5.613
5/12/2024;Laptop;Mercado Pago;Nuevo;CABA;Envio Express;Pendiente;LG;684753;1;4,35;8;5.239.632;5;2.606
6/12/2024;Camara Digital;Tarjeta de Credito;Recurrente;Buenos Aires;Recogida en Tienda;Enviado;Huawei;225157;2;12,96;15;5.879.306;3;4.334
7/12/2024;Auriculares;Pago Contra Entrega;Recurrente;CABA;Recogida en Tienda;Entregado;Xiaomi;407072;2;4,7;3;2.327.609;4;1.385
8/12/2024;Tablet;Tarjeta de Credito;Nuevo;Buenos Aires;Envio Estandar;Cancelado;Huawei;833950;2;5,13;16;25.317.603;4;9.041
9/12/2024;Tablet;PayPal;Nuevo;Cordoba;Envio Estandar;Cancelado;Sony;766858;3;7;6;12.836.849;6;5.191
10/12/2024;Tablet;Pago Contra Entrega;Nuevo;Cordoba;Envio Express;Entregado;Lenovo;306143;2;3,75;7;4.125.194;2;7.670
11/12/2024;Camara Digital;PayPal;Nuevo;Buenos Aires;Envio Express;Cancelado;LG;853935;3;5,85;8;19.295.415;6;5.219
12/12/2024;Auriculares;Mercado Pago;Recurrente;Tucuman;Envio Express;Cancelado;Apple;856526;3;2,83;15;37.452.983;5;5.105
13/12/2024;Smartphone;PayPal;Nuevo;Tucuman;Envio Express;Enviado;LG;578739;3;11,69;8;12.265.640;1;2.715
14/12/2024;Smartphone;PayPal;Nuevo;Cordoba;Envio Express;Pendiente;Lenovo;485404;3;10,3;1;1.306.292;6;1.940
15/12/2024;Accesorios;Pago Contra Entrega;Nuevo;CABA;Envio Express;Cancelado;Huawei;265483;1;7,94;5;1.221.994;1;3.926
16/12/2024;Auriculares;Mercado Pago;Recurrente;Buenos Aires;Envio Estandar;Pendiente;Apple;367759;1;14,87;14;4.382.887;2;1.607
17/12/2024;Accesorios;Transferencia Bancaria;Nuevo;Santa Fe;Recogida en Tienda;Pendiente;Apple;137082;3;10,76;13;4.771.050;5;6.206
18/12/2024;Camara Digital;PayPal;Recurrente;Buenos Aires;Envio Estandar;Entregado;LG;664276;1;7,22;14;8.628.631;3;3.255
19/12/2024;Tablet;Transferencia Bancaria;Recurrente;Buenos Aires;Recogida en Tienda;Cancelado;Apple;518378;1;7,21;18;8.658.198;1;2.391
20/12/2024;Auriculares;Transferencia Bancaria;Nuevo;CABA;Envio Express;Enviado;LG;272228;1;7,22;12;3.030.798;5;8.673
21/12/2024;Camara Digital;Transferencia Bancaria;Nuevo;Neuquen;Envio Express;Pendiente;LG;157851;1;10,89;6;843.994;2;5.085
22/12/2024;Reloj Inteligente;Tarjeta de Credito;Recurrente;Tucuman;Envio Express;Pendiente;Huawei;797173;3;11,87;1;2.107.645;4;1.267
23/12/2024;Reloj Inteligente;Mercado Pago;Recurrente;Cordoba;Envio Express;Enviado;Huawei;166666;4;14,16;9;5.150.089;4;2.326
24/12/2024;Smartphone;Pago Contra Entrega;Recurrente;CABA;Recogida en Tienda;Cancelado;Huawei;583694;2;5,91;9;9.886.000;3;7.924
25/12/2024;Tablet;Pago Contra Entrega;Recurrente;Neuquen;Recogida en Tienda;Pendiente;Samsung;242442;1;12,16;4;851.857;6;8.104
26/12/2024;Smartphone;Transferencia Bancaria;Nuevo;Mendoza;Recogida en Tienda;Pendiente;Samsung;650136;1;11,56;16;9.199.592;3;5.380
27/12/2024;Camara Digital;Pago Contra Entrega;Nuevo;Buenos Aires;Envio Estandar;Entregado;Lenovo;822158;3;3,93;3;7.108.572;4;9.846
28/12/2024;Tablet;Mercado Pago;Nuevo;Buenos Aires;Envio Estandar;Pendiente;Samsung;291640;4;5,78;11;12.090.941;1;3.678
29/12/2024;Accesorios;Transferencia Bancaria;Recurrente;Cordoba;Envio Express;Pendiente;Apple;478538;2;4,57;3;2.740.139;2;7.333
30/12/2024;Tablet;Tarjeta de Credito;Nuevo;Cordoba;Envio Estandar;Pendiente;LG;706694;2;9,9;6;7.640.494;3;1.010
31/12/2024;Accesorios;Pago Contra Entrega;Nuevo;CABA;Recogida en Tienda;Pendiente;Xiaomi;229694;2;9,94;19;7.860.753;6;7.747
1/12/2024;Smartphone;Pago Contra Entrega;Nuevo;Neuquen;Envio Estandar;Entregado;Xiaomi;879578;4;7,82;14;45.406.117;1;7.253
2/12/2024;Tablet;Mercado Pago;Recurrente;Tucuman;Envio Express;Cancelado;Sony;961465;4;10,41;15;51.685.182;6;9.600
3/12/2024;Auriculares;Mercado Pago;Recurrente;CABA;Recogida en Tienda;Enviado;Lenovo;540744;1;13,18;8;3.755.862;6;3.996
4/12/2024;Tablet;Mercado Pago;Nuevo;Neuquen;Envio Estandar;Pendiente;Xiaomi;190926;4;10,7;2;1.364.008;3;9.349
5/12/2024;Tablet;Pago Contra Entrega;Recurrente;Neuquen;Recogida en Tienda;Entregado;LG;567380;2;4,1;2;2.176.435;4;2.824
6/12/2024;Laptop;Pago Contra Entrega;Nuevo;CABA;Envio Estandar;Entregado;Lenovo;176942;1;4,3;17;2.878.742;3;3.448
7/12/2024;Smartphone;Mercado Pago;Nuevo;Santa Fe;Envio Estandar;Cancelado;Apple;557749;4;14,37;8;15.282.834;3;3.390
8/12/2024;Reloj Inteligente;PayPal;Nuevo;CABA;Envio Estandar;Enviado;Samsung;662922;3;5,15;16;30.182.479;6;2.282
9/12/2024;Smartphone;Pago Contra Entrega;Nuevo;Tucuman;Recogida en Tienda;Cancelado;Lenovo;247066;1;6,75;16;3.686.217;2;7.541
10/12/2024;Smartphone;Mercado Pago;Nuevo;Mendoza;Envio Estandar;Pendiente;Huawei;988499;3;3,03;4;11.502.611;6;1.325
11/12/2024;Auriculares;Transferencia Bancaria;Nuevo;Tucuman;Envio Express;Pendiente;Samsung;519080;3;9,73;6;8.434.785;2;8.223
12/12/2024;Accesorios;Transferencia Bancaria;Nuevo;Buenos Aires;Envio Express;Enviado;LG;197951;3;6,02;7;3.906.664;6;1.268
13/12/2024;Tablet;Tarjeta de Credito;Recurrente;Mendoza;Recogida en Tienda;Cancelado;Lenovo;144134;4;10,14;13;6.735.140;2;3.323
14/12/2024;Auriculares;PayPal;Recurrente;Mendoza;Envio Estandar;Enviado;Lenovo;710267;2;7,62;3;3.936.791;2;5.914
15/12/2024;Reloj Inteligente;Tarjeta de Credito;Nuevo;Tucuman;Recogida en Tienda;Pendiente;Huawei;365349;4;2,63;8;11.383.902;6;5.750
16/12/2024;Tablet;PayPal;Nuevo;Cordoba;Envio Estandar;Pendiente;Huawei;321222;3;6,87;7;6.282.204;6;4.415
17/12/2024;Laptop;Tarjeta de Credito;Recurrente;Cordoba;Recogida en Tienda;Cancelado;Xiaomi;523052;4;1,53;13;26.782.831;4;3.837
18/12/2024;Auriculares;Pago Contra Entrega;Recurrente;Mendoza;Envio Estandar;Enviado;Huawei;958032;2;6,34;3;5.383.486;2;7.471
19/12/2024;Accesorios;Mercado Pago;Recurrente;Neuquen;Envio Express;Enviado;LG;771595;2;11,38;8;10.940.521;3;6.686
20/12/2024;Laptop;Mercado Pago;Nuevo;CABA;Recogida en Tienda;Enviado;Xiaomi;336183;4;14,39;1;1.151.176;1;1.072
21/12/2024;Camara Digital;Transferencia Bancaria;Nuevo;CABA;Envio Express;Pendiente;LG;448463;2;7,67;16;13.250.064;3;7.629
22/12/2024;Smartphone;Mercado Pago;Nuevo;Buenos Aires;Recogida en Tienda;Entregado;Xiaomi;606877;1;10,79;10;5.414.198;5;7.371
23/12/2024;Auriculares;Transferencia Bancaria;Nuevo;Tucuman;Envio Express;Enviado;Apple;575401;1;13,54;12;5.970.237;2;3.519
24/12/2024;Camara Digital;Transferencia Bancaria;Recurrente;Tucuman;Envio Express;Cancelado;Apple;945870;3;10,44;13;33.039.131;3;8.067
25/12/2024;Tablet;Tarjeta de Credito;Recurrente;Neuquen;Recogida en Tienda;Cancelado;Apple;279376;3;2,26;11;9.010.599;1;6.964
26/12/2024;Auriculares;Transferencia Bancaria;Recurrente;Neuquen;Envio Estandar;Cancelado;Huawei;172435;4;9,82;14;8.707.779;6;1.047
27/12/2024;Camara Digital;PayPal;Recurrente;Mendoza;Envio Estandar;Entregado;Apple;627023;2;12,34;12;13.191.179;1;3.131
28/12/2024;Auriculares;PayPal;Recurrente;Mendoza;Recogida en Tienda;Enviado;Xiaomi;550906;2;4,77;7;7.345.020;3;6.115
29/12/2024;Reloj Inteligente;Transferencia Bancaria;Nuevo;Buenos Aires;Envio Express;Cancelado;LG;161359;3;14,46;16;6.625.516;2;6.367
30/12/2024;Laptop;Pago Contra Entrega;Nuevo;CABA;Envio Estandar;Enviado;Lenovo;740458;4;11,3;16;42.034.527;3;9.536
31/12/2024;Accesorios;Tarjeta de Credito;Recurrente;Neuquen;Envio Estandar;Pendiente;LG;348717;3;9,32;11;10.435.380;4;6.777
1/12/2024;Accesorios;Pago Contra Entrega;Recurrente;Tucuman;Envio Estandar;Pendiente;Samsung;571893;2;1,61;9;10.128.585;6;1.986
2/12/2024;Auriculares;Transferencia Bancaria;Nuevo;Neuquen;Recogida en Tienda;Entregado;Lenovo;215471;4;13,69;12;8.926.954;5;7.430
3/12/2024;Tablet;Transferencia Bancaria;Recurrente;Santa Fe;Envio Express;Pendiente;Sony;392895;4;6,49;18;26.452.160;6;9.426
4/12/2024;Auriculares;Tarjeta de Credito;Nuevo;Buenos Aires;Envio Estandar;Cancelado;Lenovo;693574;2;9,09;19;23.959.244;5;9.107
5/12/2024;Tablet;Transferencia Bancaria;Nuevo;Tucuman;Envio Express;Cancelado;LG;671742;3;4,22;8;15.442.129;5;6.208
6/12/2024;Reloj Inteligente;Pago Contra Entrega;Nuevo;Tucuman;Envio Estandar;Enviado;Huawei;274328;2;9,02;6;2.994.853;5;7.211
7/12/2024;Reloj Inteligente;Tarjeta de Credito;Recurrente;Santa Fe;Recogida en Tienda;Enviado;LG;200102;3;7,54;4;2.220.089;2;3.989
8/12/2024;Smartphone;Mercado Pago;Recurrente;Neuquen;Envio Estandar;Enviado;Xiaomi;267760;4;3,51;15;15.502.121;5;7.189
9/12/2024;Tablet;Mercado Pago;Nuevo;Cordoba;Recogida en Tienda;Entregado;Samsung;846644;2;14,2;9;13.074.850;2;3.221
10/12/2024;Smartphone;Transferencia Bancaria;Nuevo;CABA;Envio Express;Pendiente;Sony;696545;2;2,42;10;13.594.466;4;6.740
11/12/2024;Auriculares;Transferencia Bancaria;Recurrente;CABA;Recogida en Tienda;Pendiente;Huawei;143357;2;8,45;16;4.199.638;6;1.526
12/12/2024;Smartphone;Mercado Pago;Recurrente;Buenos Aires;Envio Express;Cancelado;LG;569429;3;5,59;18;29.028.758;5;2.068
13/12/2024;Accesorios;Mercado Pago;Recurrente;Neuquen;Envio Express;Pendiente;Sony;115586;2;6,63;7;1.510.915;2;7.106
14/12/2024;Tablet;Tarjeta de Credito;Nuevo;Santa Fe;Envio Express;Cancelado;LG;986202;3;8,4;4;10.840.176;2;7.953
15/12/2024;Accesorios;Tarjeta de Credito;Nuevo;Tucuman;Envio Express;Enviado;Xiaomi;294788;3;8,08;2;1.625.767;5;9.932
16/12/2024;Auriculares;Pago Contra Entrega;Recurrente;Neuquen;Envio Express;Cancelado;Apple;161919;2;8,75;15;4.432.361;6;7.306
17/12/2024;Smartphone;Pago Contra Entrega;Recurrente;CABA;Recogida en Tienda;Cancelado;Sony;889138;3;11,93;15;35.239.384;4;2.726
18/12/2024;Laptop;Mercado Pago;Recurrente;Mendoza;Envio Express;Enviado;LG;829115;3;12;11;24.076.884;6;3.159
19/12/2024;Reloj Inteligente;Mercado Pago;Recurrente;Santa Fe;Recogida en Tienda;Entregado;Sony;237511;2;1,31;4;1.875.219;4;5.797
20/12/2024;Camara Digital;Pago Contra Entrega;Nuevo;Neuquen;Envio Estandar;Pendiente;Lenovo;412865;4;7,78;19;28.936.326;5;7.987
21/12/2024;Laptop;Pago Contra Entrega;Recurrente;Buenos Aires;Recogida en Tienda;Enviado;Huawei;326865;2;7,59;2;1.208.179;4;7.812
22/12/2024;Reloj Inteligente;Mercado Pago;Nuevo;Cordoba;Recogida en Tienda;Entregado;Xiaomi;824893;4;10,04;18;53.429.630;6;9.911
23/12/2024;Reloj Inteligente;Pago Contra Entrega;Recurrente;Mendoza;Envio Estandar;Pendiente;Samsung;551815;2;12,47;3;2.898.099;3;6.127
24/12/2024;Tablet;Mercado Pago;Recurrente;Santa Fe;Envio Express;Entregado;Apple;486975;1;2,85;16;7.569.528;2;2.126
25/12/2024;Camara Digital;Pago Contra Entrega;Nuevo;Buenos Aires;Envio Estandar;Pendiente;Apple;682890;4;10,58;14;34.197.308;2;9.010
26/12/2024;Laptop;Tarjeta de Credito;Recurrente;Mendoza;Envio Express;Entregado;Lenovo;560124;2;11,18;14;13.929.729;5;4.947
27/12/2024;Tablet;Transferencia Bancaria;Nuevo;Mendoza;Envio Estandar;Pendiente;Apple;121603;4;7,23;12;5.415.069;6;4.922
28/12/2024;Tablet;Mercado Pago;Nuevo;Buenos Aires;Envio Express;Cancelado;Samsung;129032;2;1,49;8;2.033.801;3;7.109
29/12/2024;Smartphone;PayPal;Nuevo;Neuquen;Envio Estandar;Entregado;LG;644705;3;11,43;15;25.695.586;5;4.226
30/12/2024;Laptop;Tarjeta de Credito;Recurrente;Buenos Aires;Recogida en Tienda;Pendiente;Lenovo;158750;4;11,29;15;8.450.052;5;1.158
31/12/2024;Laptop;Transferencia Bancaria;Recurrente;Cordoba;Envio Estandar;Enviado;Xiaomi;317022;4;3,32;12;14.711.339;4;5.927
1/12/2024;Camara Digital;PayPal;Recurrente;CABA;Recogida en Tienda;Pendiente;Samsung;143133;1;7,05;12;1.596.424;3;9.029
2/12/2024;Accesorios;Transferencia Bancaria;Nuevo;Cordoba;Envio Express;Cancelado;Huawei;689944;1;11,98;11;6.680.170;2;7.538
3/12/2024;Auriculares;Mercado Pago;Nuevo;Cordoba;Envio Express;Enviado;Sony;326663;3;8,31;19;17.073.113;5;8.565
4/12/2024;Smartphone;Transferencia Bancaria;Nuevo;Santa Fe;Envio Estandar;Entregado;Apple;447192;4;8,55;19;31.079.060;2;6.959
5/12/2024;Smartphone;Mercado Pago;Nuevo;Neuquen;Envio Express;Enviado;Samsung;608713;4;14,68;15;31.160.904;2;3.567
6/12/2024;Auriculares;Transferencia Bancaria;Recurrente;Neuquen;Recogida en Tienda;Entregado;LG;557709;1;1,1;4;2.206.273;5;4.708
7/12/2024;Auriculares;PayPal;Nuevo;Neuquen;Envio Estandar;Cancelado;Huawei;179702;2;10,68;15;4.815.252;2;5.443
8/12/2024;Camara Digital;PayPal;Nuevo;Mendoza;Recogida en Tienda;Entregado;Xiaomi;907726;4;10,37;8;26.035.606;5;3.395
9/12/2024;Smartphone;Pago Contra Entrega;Recurrente;Neuquen;Envio Express;Pendiente;Huawei;118334;1;12,13;2;207.949;2;5.573
10/12/2024;Tablet;Tarjeta de Credito;Recurrente;Cordoba;Envio Express;Enviado;Samsung;729398;3;9,64;16;31.637.088;3;2.475
11/12/2024;Tablet;PayPal;Nuevo;Santa Fe;Recogida en Tienda;Pendiente;LG;266865;4;6,66;19;18.930.316;6;1.138
12/12/2024;Reloj Inteligente;Mercado Pago;Nuevo;Santa Fe;Envio Estandar;Cancelado;Sony;317115;4;3,57;1;1.223.202;6;3.122
13/12/2024;Accesorios;PayPal;Nuevo;Neuquen;Recogida en Tienda;Enviado;Apple;237570;1;3,12;16;3.682.621;1;7.778
14/12/2024;Accesorios;Transferencia Bancaria;Nuevo;Buenos Aires;Envio Express;Cancelado;LG;108995;2;12,38;9;1.718.978;3;1.042
15/12/2024;Camara Digital;Pago Contra Entrega;Nuevo;Tucuman;Recogida en Tienda;Enviado;Lenovo;152291;4;2,98;9;5.318.931;3;8.349
16/12/2024;Auriculares;PayPal;Nuevo;Buenos Aires;Envio Express;Entregado;Samsung;695354;4;14,35;17;40.496.508;3;6.610
17/12/2024;Laptop;Tarjeta de Credito;Recurrente;Mendoza;Recogida en Tienda;Pendiente;Huawei;126933;4;8,23;16;7.454.959;4;2.948
18/12/2024;Smartphone;Mercado Pago;Nuevo;Santa Fe;Envio Estandar;Cancelado;Apple;800112;4;11,14;18;51.188.250;6;3.103
19/12/2024;Reloj Inteligente;Transferencia Bancaria;Nuevo;Neuquen;Envio Estandar;Cancelado;Lenovo;542575;1;5,85;1;510.827;1;2.832
20/12/2024;Laptop;Transferencia Bancaria;Nuevo;Tucuman;Envio Express;Pendiente;Huawei;717114;3;6,58;5;10.048.547;3;7.266
21/12/2024;Accesorios;Mercado Pago;Nuevo;Buenos Aires;Envio Express;Entregado;Samsung;195181;3;5,46;16;8.856.897;1;4.771
22/12/2024;Tablet;Transferencia Bancaria;Nuevo;Mendoza;Envio Express;Enviado;Lenovo;913131;3;8,72;4;10.002.488;4;9.733
